customer_id,state,account_length,area_code,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,customer_service_calls,churn,split,has_international_plan,has_voice_mail_plan,total_minutes,total_calls,total_charges,avg_charge_per_minute,support_call_rate,high_service_calls,usage_intensity,customer_value_segment,rule_based_churn_risk_score,rule_based_churn_risk_level
CUST_001998,TN,123,415,No,Yes,34,305.2,80,51.88,156.5,109,13.3,280.0,81,12.6,13.2,7,3.56,1,0,train,0,1,754.9000000000001,277,81.34,0.10774937077758642,0.008130081300813009,0,high_usage,high_value,15,low
CUST_001999,ID,116,510,Yes,Yes,29,162.3,91,27.59,279.3,79,23.74,192.7,131,8.67,11.7,2,3.16,3,1,train,1,1,646.0,303,63.16,0.09777089783281734,0.02586206896551724,0,high_usage,medium_value,20,low
CUST_002000,DE,105,415,Yes,No,0,150.0,106,25.5,293.8,123,24.97,250.7,65,11.28,10.3,7,2.78,3,0,train,1,0,704.8,301,64.53,0.09155788876276959,0.02857142857142857,0,high_usage,high_value,30,low
CUST_002001,VA,80,415,No,No,0,197.5,114,33.58,206.9,119,17.59,163.6,109,7.36,11.3,4,3.05,1,0,train,0,0,579.3,346,61.58,0.10630070775073365,0.0125,0,medium_usage,medium_value,10,low
CUST_002002,MT,157,408,No,No,0,240.2,67,40.83,153.0,98,13.01,249.0,72,11.21,10.2,6,2.75,2,0,train,0,0,652.4000000000001,243,67.8,0.10392397302268545,0.012738853503184714,0,high_usage,high_value,25,low
CUST_002003,ID,67,510,No,Yes,30,186.2,117,31.65,286.7,76,24.37,164.3,113,7.39,12.9,3,3.48,2,0,train,0,1,650.1,309,66.89,0.10289186279033995,0.029850746268656716,0,high_usage,high_value,15,low
CUST_002004,MD,79,415,No,Yes,17,236.7,95,40.24,263.5,56,22.4,259.6,107,11.68,12.0,4,3.24,1,0,train,0,1,771.8,262,77.55999999999999,0.10049235553252137,0.012658227848101266,0,high_usage,high_value,15,low
CUST_002005,MS,76,408,No,No,0,173.2,93,29.44,131.2,80,11.15,170.9,104,7.69,5.4,3,1.46,0,0,train,0,0,480.69999999999993,280,49.74,0.10347410027043896,0.0,0,low_usage,low_value,10,low
CUST_002006,OH,94,415,No,No,0,181.3,135,30.82,182.4,108,15.5,180.6,103,8.13,6.7,2,1.81,0,0,train,0,0,551.0000000000001,348,56.260000000000005,0.10210526315789473,0.0,0,low_usage,medium_value,10,low
CUST_002007,AR,109,510,No,No,0,175.4,125,29.82,250.7,87,21.31,289.3,74,13.02,9.8,9,2.65,1,0,train,0,0,725.2,295,66.8,0.09211252068394925,0.009174311926605505,0,high_usage,high_value,25,low
CUST_002008,AZ,138,415,No,No,0,87.6,112,14.89,266.9,107,22.69,214.6,104,9.66,9.8,10,2.65,2,0,train,0,0,578.9,333,49.88999999999999,0.08618068751079633,0.014492753623188406,0,medium_usage,low_value,10,low
CUST_002009,SC,73,415,No,No,0,203.3,45,34.56,141.9,87,12.06,200.7,71,9.03,8.5,6,2.3,0,0,train,0,0,554.4000000000001,209,57.95,0.10452741702741701,0.0,0,medium_usage,medium_value,10,low
CUST_002010,KY,21,415,No,No,0,92.6,95,15.74,161.9,70,13.76,285.0,78,12.83,11.3,3,3.05,5,1,train,0,0,550.8,246,45.379999999999995,0.08238925199709514,0.23809523809523808,1,low_usage,low_value,45,medium
CUST_002011,NE,103,408,No,No,0,160.8,91,27.34,155.8,82,13.24,254.3,103,11.44,8.5,3,2.3,1,0,train,0,0,579.4000000000001,279,54.31999999999999,0.09375215740421122,0.009708737864077669,0,medium_usage,low_value,10,low
CUST_002012,MN,79,408,No,Yes,32,50.6,62,8.6,201.4,87,17.12,146.8,121,6.61,4.2,4,1.13,2,0,train,0,1,403.0,274,33.46,0.0830272952853598,0.02531645569620253,0,low_usage,low_value,0,low
CUST_002013,NV,89,415,No,No,0,134.9,59,22.93,156.0,152,13.26,197.5,112,8.89,10.2,5,2.75,1,0,train,0,0,498.59999999999997,328,47.83,0.09592860008022464,0.011235955056179775,0,low_usage,low_value,10,low
CUST_002014,CA,120,415,No,No,0,252.1,110,42.86,226.1,103,19.22,155.6,83,7.0,13.8,3,3.73,1,0,train,0,0,647.5999999999999,299,72.81,0.11243051266213715,0.008333333333333333,0,high_usage,high_value,25,low
CUST_002015,UT,121,415,No,Yes,41,215.5,95,36.64,241.8,92,20.55,147.0,108,6.61,9.6,3,2.59,1,0,train,0,1,613.9,298,66.39,0.10814464896562959,0.008264462809917356,0,medium_usage,high_value,0,low
CUST_002016,IL,101,415,No,No,0,124.8,66,21.22,257.2,85,21.86,193.2,115,8.69,13.4,4,3.62,0,0,train,0,0,588.6,270,55.38999999999999,0.09410465511382941,0.0,0,medium_usage,medium_value,10,low
CUST_002017,DC,115,408,No,No,0,178.7,114,30.38,271.0,96,23.04,245.9,94,11.07,16.4,5,4.43,2,0,train,0,0,712.0,309,68.92000000000002,0.09679775280898878,0.017391304347826087,0,high_usage,high_value,25,low
CUST_002018,IN,168,415,No,No,0,183.2,131,31.14,179.2,73,15.23,292.8,100,13.18,9.9,5,2.67,2,0,train,0,0,665.1,309,62.220000000000006,0.09354984212900316,0.011904761904761904,0,high_usage,medium_value,10,low
CUST_002019,MS,70,510,No,No,0,147.1,105,25.01,200.0,135,17.0,234.9,65,10.57,12.5,9,3.38,3,0,train,0,0,594.5,314,55.96000000000001,0.0941295206055509,0.04285714285714286,0,medium_usage,medium_value,10,low
CUST_002020,VT,138,415,No,No,0,230.1,107,39.12,212.0,120,18.02,174.9,119,7.87,13.2,4,3.56,1,0,train,0,0,630.2,350,68.57000000000001,0.1088067280228499,0.007246376811594203,0,high_usage,high_value,25,low
CUST_002021,VT,43,408,No,No,0,135.8,125,23.09,163.2,88,13.87,229.8,106,10.34,12.6,3,3.4,0,0,train,0,0,541.4,322,50.699999999999996,0.09364610269671222,0.0,0,low_usage,low_value,10,low
CUST_002022,UT,117,510,No,Yes,20,205.7,98,34.97,136.1,107,11.57,159.4,147,7.17,8.7,3,2.35,2,0,train,0,1,509.8999999999999,355,56.06,0.1099431261031575,0.017094017094017096,0,low_usage,medium_value,0,low
CUST_002023,KY,108,408,No,No,0,73.8,105,12.55,143.4,114,12.19,170.2,98,7.66,10.9,3,2.94,2,0,train,0,0,398.29999999999995,320,35.34,0.08872709013306555,0.018518518518518517,0,low_usage,low_value,10,low
CUST_002024,VA,118,408,No,No,0,189.3,119,32.18,233.5,112,19.85,270.9,104,12.19,10.0,1,2.7,2,0,train,0,0,703.7,336,66.92,0.09509734261759271,0.01694915254237288,0,high_usage,high_value,25,low
CUST_002025,AZ,62,408,No,Yes,42,137.3,95,23.34,184.2,94,15.66,231.4,70,10.41,10.2,3,2.75,0,0,train,0,1,563.1,262,52.16,0.09263008346652458,0.0,0,medium_usage,low_value,0,low
CUST_002026,NY,86,510,No,No,0,70.7,125,12.02,211.0,113,17.94,174.6,107,7.86,0.0,0,0.0,2,0,train,0,0,456.29999999999995,345,37.82,0.08288406749945212,0.023255813953488372,0,low_usage,low_value,10,low
CUST_002027,VA,44,408,No,No,0,204.6,117,34.78,205.2,94,17.44,164.6,84,7.41,10.7,5,2.89,0,0,train,0,0,585.1,300,62.519999999999996,0.10685352931122884,0.0,0,medium_usage,medium_value,10,low
CUST_002028,MD,111,510,No,No,0,123.1,88,20.93,213.9,84,18.18,184.9,88,8.32,12.0,2,3.24,5,1,train,0,0,533.9,262,50.67,0.0949054129986889,0.04504504504504504,1,low_usage,low_value,45,medium
CUST_002029,MA,127,510,No,Yes,19,129.7,115,22.05,160.8,101,13.67,265.0,63,11.93,12.2,3,3.29,2,0,train,0,1,567.7,282,50.94,0.08973049145675532,0.015748031496062992,0,medium_usage,low_value,0,low
CUST_002030,IL,151,415,Yes,No,0,198.7,70,33.78,209.5,106,17.81,281.9,126,12.69,12.4,4,3.35,0,0,train,1,0,702.4999999999999,306,67.63,0.09627046263345197,0.0,0,high_usage,high_value,45,medium
CUST_002031,PA,137,415,No,No,0,215.9,76,36.7,145.4,118,12.36,186.9,129,8.41,12.1,4,3.27,1,0,train,0,0,560.3000000000001,327,60.74,0.10840621095841513,0.0072992700729927005,0,medium_usage,medium_value,10,low
CUST_002032,TN,106,415,No,No,0,119.2,142,20.26,228.4,139,19.41,197.9,61,8.91,8.4,9,2.27,2,0,train,0,0,553.9,351,50.85,0.09180357465246435,0.018867924528301886,0,medium_usage,low_value,10,low
CUST_002033,NJ,88,510,No,No,0,144.3,116,24.53,156.4,74,13.29,214.7,90,9.66,7.8,10,2.11,3,0,train,0,0,523.2,290,49.59,0.09478211009174312,0.03409090909090909,0,low_usage,low_value,10,low
CUST_002034,VA,106,415,No,No,0,235.2,121,39.98,220.6,87,18.75,236.3,91,10.63,11.8,4,3.19,1,0,train,0,0,703.8999999999999,303,72.55,0.10306861770137805,0.009433962264150943,0,high_usage,high_value,25,low
CUST_002035,NJ,57,510,Yes,No,0,115.0,65,19.55,122.3,96,10.4,245.0,75,11.03,6.4,1,1.73,0,1,train,1,0,488.7,237,42.71,0.08739512993656641,0.0,0,low_usage,low_value,30,low
CUST_002036,WA,184,408,No,No,0,151.7,93,25.79,178.5,77,15.17,229.1,111,10.31,13.1,8,3.54,2,0,train,0,0,572.4,289,54.81,0.09575471698113208,0.010869565217391304,0,medium_usage,low_value,10,low
CUST_002037,AR,109,510,No,No,0,153.1,102,26.03,234.1,77,19.9,329.2,74,14.81,9.9,9,2.67,3,0,train,0,0,726.3,262,63.410000000000004,0.08730552113451742,0.027522935779816515,0,high_usage,medium_value,10,low
CUST_002038,WI,127,415,No,No,0,218.6,93,37.16,149.9,130,12.74,204.6,131,9.21,9.2,5,2.48,2,0,train,0,0,582.3000000000001,359,61.589999999999996,0.10577022153529107,0.015748031496062992,0,medium_usage,medium_value,10,low
CUST_002039,ME,174,415,No,No,0,190.3,98,32.35,252.7,70,21.48,220.6,97,9.93,7.2,9,1.94,2,0,train,0,0,670.8000000000001,274,65.7,0.0979427549194991,0.011494252873563218,0,high_usage,high_value,10,low
CUST_002040,CO,92,415,No,No,0,184.7,60,31.4,262.0,73,22.27,239.5,120,10.78,12.3,6,3.32,2,1,train,0,0,698.5,259,67.77,0.09702219040801717,0.021739130434782608,0,high_usage,high_value,25,low
CUST_002041,CO,81,408,No,No,0,115.3,99,19.6,224.7,117,19.1,152.5,98,6.86,18.0,2,4.86,1,0,train,0,0,510.5,316,50.42,0.09876591576885407,0.012345679012345678,0,low_usage,low_value,10,low
CUST_002042,CT,119,408,No,No,0,294.2,100,50.01,232.5,53,19.76,195.0,64,8.78,9.0,1,2.43,0,1,train,0,0,730.7,218,80.98,0.11082523607499657,0.0,0,high_usage,high_value,25,low
CUST_002043,NC,122,415,No,No,0,215.6,86,36.65,167.8,59,14.26,207.0,67,9.32,6.4,8,1.73,3,0,train,0,0,596.8,220,61.959999999999994,0.10382037533512065,0.02459016393442623,0,medium_usage,medium_value,10,low
CUST_002044,WY,34,408,No,No,0,128.8,80,21.9,208.7,93,17.74,202.1,103,9.09,14.0,7,3.78,1,0,train,0,0,553.6,283,52.510000000000005,0.09485187861271677,0.029411764705882353,0,medium_usage,low_value,10,low
CUST_002045,FL,90,415,No,Yes,24,71.2,82,12.1,181.6,103,15.44,186.9,111,8.41,12.9,1,3.48,1,0,train,0,1,452.6,297,39.43,0.08711886875828545,0.011111111111111112,0,low_usage,low_value,0,low
CUST_002046,KY,73,408,No,No,0,94.9,121,16.13,253.2,83,21.52,175.1,86,7.88,14.2,2,3.83,2,0,train,0,0,537.4000000000001,292,49.36,0.09184964644585038,0.0273972602739726,0,low_usage,low_value,10,low
CUST_002047,SC,19,510,No,No,0,259.4,116,44.1,269.7,109,22.92,175.3,130,7.89,9.5,3,2.57,1,1,train,0,0,713.8999999999999,358,77.48,0.10853060652752489,0.05263157894736842,0,high_usage,high_value,25,low
CUST_002048,WA,120,408,No,Yes,28,215.8,123,36.69,285.2,76,24.24,192.1,78,8.64,6.9,3,1.86,1,0,train,0,1,700.0,280,71.42999999999999,0.10204285714285713,0.008333333333333333,0,high_usage,high_value,15,low
CUST_002049,MT,160,415,No,No,0,97.5,113,16.58,268.1,69,22.79,255.3,62,11.49,13.2,4,3.56,3,0,train,0,0,634.1000000000001,248,54.42,0.08582242548493926,0.01875,0,high_usage,low_value,10,low
CUST_002050,PA,141,510,No,No,0,146.5,121,24.91,169.9,125,14.44,238.8,112,10.75,8.2,5,2.21,0,0,train,0,0,563.4000000000001,363,52.31,0.09284700035498757,0.0,0,medium_usage,low_value,10,low
CUST_002051,VT,72,415,No,No,0,139.9,117,23.78,223.6,96,19.01,240.8,93,10.84,12.7,4,3.43,2,0,train,0,0,617.0,310,57.06000000000001,0.09247974068071314,0.027777777777777776,0,medium_usage,medium_value,10,low
CUST_002052,MN,117,408,No,Yes,21,153.2,112,26.04,263.3,110,22.38,135.0,85,6.08,11.9,7,3.21,1,0,train,0,1,563.4,314,57.71,0.1024316648917288,0.008547008547008548,0,medium_usage,medium_value,0,low
CUST_002053,IL,79,408,Yes,No,0,103.5,134,17.6,319.3,111,27.14,239.9,124,10.8,8.4,4,2.27,2,0,train,1,0,671.1,373,57.81000000000001,0.08614215467143496,0.02531645569620253,0,high_usage,medium_value,30,low
CUST_002054,AR,87,408,No,No,0,185.8,119,31.59,192.3,83,16.35,200.0,96,9.0,6.6,4,1.78,1,0,train,0,0,584.7,302,58.72,0.10042756969386009,0.011494252873563218,0,medium_usage,medium_value,10,low
CUST_002055,MD,102,415,No,No,0,129.5,56,22.02,354.2,118,30.11,145.5,93,6.55,10.9,3,2.94,1,0,train,0,0,640.1,270,61.61999999999999,0.09626620840493672,0.00980392156862745,0,high_usage,medium_value,10,low
CUST_002056,MT,49,408,No,No,0,236.6,91,40.22,220.9,146,18.78,146.8,114,6.61,8.9,2,2.4,1,0,train,0,0,613.1999999999999,353,68.01,0.1109099804305284,0.02040816326530612,0,medium_usage,high_value,25,low
CUST_002057,VT,67,408,No,No,0,260.4,107,44.27,208.2,104,17.7,207.9,115,9.36,10.0,2,2.7,6,0,train,0,0,686.5,328,74.03,0.10783685360524399,0.08955223880597014,1,high_usage,high_value,60,medium
CUST_002058,CO,107,415,No,No,0,167.3,100,28.44,163.9,79,13.93,185.9,100,8.37,6.7,5,1.81,2,0,train,0,0,523.8000000000001,284,52.550000000000004,0.10032455135547919,0.018691588785046728,0,low_usage,low_value,10,low
CUST_002059,WA,118,510,No,No,0,113.0,80,19.21,150.1,87,12.76,204.3,115,9.19,10.8,4,2.92,2,0,train,0,0,478.20000000000005,286,44.08,0.09217900460058552,0.01694915254237288,0,low_usage,low_value,10,low
CUST_002060,TN,120,415,No,No,0,185.7,133,31.57,235.1,149,19.98,256.4,78,11.54,16.9,6,4.56,0,0,train,0,0,694.0999999999999,366,67.64999999999999,0.09746434231378764,0.0,0,high_usage,high_value,25,low
CUST_002061,AR,94,408,No,No,0,136.2,114,23.15,165.1,118,14.03,137.9,71,6.21,9.6,5,2.59,0,0,train,0,0,448.79999999999995,308,45.980000000000004,0.10245098039215689,0.0,0,low_usage,low_value,10,low
CUST_002062,DC,115,510,No,Yes,29,222.6,81,37.84,190.3,109,16.18,201.2,87,9.05,11.5,2,3.11,1,0,train,0,1,625.5999999999999,279,66.18,0.10578644501278775,0.008695652173913044,0,medium_usage,high_value,0,low
CUST_002063,MN,61,415,No,No,0,197.3,67,33.54,264.5,106,22.48,210.5,116,9.47,9.0,6,2.43,1,0,train,0,0,681.3,295,67.92,0.09969176574196391,0.01639344262295082,0,high_usage,high_value,25,low
CUST_002064,KS,110,510,No,No,0,208.0,69,35.36,95.1,94,8.08,178.5,129,8.03,8.0,11,2.16,1,0,train,0,0,489.6,303,53.629999999999995,0.10953839869281044,0.00909090909090909,0,low_usage,low_value,10,low
CUST_002065,ND,104,415,No,No,0,118.5,92,20.15,177.8,109,15.11,255.7,98,11.51,12.1,4,3.27,1,0,train,0,0,564.1,303,50.04,0.08870767594398156,0.009615384615384616,0,medium_usage,low_value,10,low
CUST_002066,MT,16,510,No,No,0,153.2,65,26.04,229.7,90,19.52,148.2,94,6.67,10.7,8,2.89,1,0,train,0,0,541.8,257,55.120000000000005,0.10173495754891106,0.0625,0,low_usage,medium_value,10,low
CUST_002067,DC,147,408,No,No,0,168.6,92,28.66,187.7,107,15.95,216.5,95,9.74,14.4,8,3.89,2,0,train,0,0,587.1999999999999,302,58.24,0.09918256130790193,0.013605442176870748,0,medium_usage,medium_value,10,low
CUST_002068,MS,102,510,Yes,No,0,224.2,81,38.11,243.3,90,20.68,147.8,66,6.65,12.0,8,3.24,3,0,train,1,0,627.3,245,68.67999999999999,0.10948509485094851,0.029411764705882353,0,medium_usage,high_value,45,medium
CUST_002069,IA,64,415,No,Yes,43,118.4,100,20.13,144.1,108,12.25,158.1,91,7.11,8.5,6,2.3,1,0,train,0,1,429.1,305,41.78999999999999,0.09738988580750406,0.015625,0,low_usage,low_value,0,low
CUST_002070,AK,103,510,No,No,0,190.9,62,32.45,226.6,53,19.26,230.1,96,10.35,7.8,3,2.11,2,0,train,0,0,655.4,214,64.17000000000002,0.09790967348184318,0.019417475728155338,0,high_usage,high_value,10,low
CUST_002071,MN,152,415,No,No,0,317.8,60,54.03,152.9,100,13.0,123.4,63,5.55,10.4,7,2.81,1,1,train,0,0,604.5,230,75.39,0.12471464019851117,0.006578947368421052,0,medium_usage,high_value,25,low
CUST_002072,WV,124,415,No,No,0,312.0,112,53.04,180.0,109,15.3,168.6,94,7.59,12.8,4,3.46,1,1,train,0,0,673.4,319,79.39,0.11789426789426789,0.008064516129032258,0,high_usage,high_value,25,low
CUST_002073,OR,97,415,No,No,0,146.0,121,24.82,203.0,141,17.26,151.8,120,6.83,13.3,2,3.59,1,0,train,0,0,514.1,384,52.5,0.10212021007586072,0.010309278350515464,0,low_usage,low_value,10,low
CUST_002074,MS,131,415,No,No,0,131.6,95,22.37,179.3,109,15.24,251.2,129,11.3,15.5,3,4.19,1,1,train,0,0,577.5999999999999,336,53.099999999999994,0.09193213296398893,0.007633587786259542,0,medium_usage,low_value,10,low
CUST_002075,ME,57,415,No,Yes,33,193.4,105,32.88,231.6,79,19.69,226.2,90,10.18,11.1,11,3.0,2,0,train,0,1,662.3000000000001,285,65.75,0.09927525290653781,0.03508771929824561,0,high_usage,high_value,0,low
CUST_002076,MN,157,510,No,No,0,185.1,92,31.47,213.0,85,18.11,196.1,85,8.82,8.5,5,2.3,2,0,train,0,0,602.7,267,60.699999999999996,0.10071345611415296,0.012738853503184714,0,medium_usage,medium_value,10,low
CUST_002077,GA,194,510,No,No,0,193.3,106,32.86,169.0,150,14.37,225.2,122,10.13,11.8,4,3.19,0,0,train,0,0,599.3,382,60.55,0.10103454029701318,0.0,0,medium_usage,medium_value,10,low
CUST_002078,DC,66,415,No,No,0,146.4,107,24.89,196.5,99,16.7,230.1,106,10.35,7.8,2,2.11,1,0,train,0,0,580.8,314,54.050000000000004,0.09306129476584024,0.015151515151515152,0,medium_usage,low_value,10,low
CUST_002079,NY,123,415,No,No,0,123.2,104,20.94,190.0,117,16.15,170.3,95,7.66,12.9,5,3.48,4,1,train,0,0,496.4,321,48.23,0.09715954875100725,0.032520325203252036,1,low_usage,low_value,45,medium
CUST_002080,OK,116,510,No,No,0,205.0,90,34.85,140.9,114,11.98,272.6,96,12.27,7.5,4,2.03,2,0,train,0,0,626.0,304,61.129999999999995,0.09765175718849839,0.017241379310344827,0,medium_usage,medium_value,10,low
CUST_002081,OK,63,415,No,No,0,128.7,78,21.88,240.8,133,20.47,237.7,121,10.7,12.8,6,3.46,1,0,train,0,0,620.0,338,56.51,0.09114516129032257,0.015873015873015872,0,medium_usage,medium_value,10,low
CUST_002082,GA,64,510,No,No,0,216.9,78,36.87,211.0,115,17.94,179.8,116,8.09,11.4,5,3.08,3,0,train,0,0,619.1,314,65.98,0.10657405911807463,0.046875,0,medium_usage,high_value,10,low
CUST_002083,NJ,96,510,No,No,0,150.0,122,25.5,218.5,116,18.57,212.4,89,9.56,9.8,1,2.65,3,0,train,0,0,590.6999999999999,328,56.28,0.0952767902488573,0.03125,0,medium_usage,medium_value,10,low
CUST_002084,ME,105,510,No,No,0,212.0,113,36.04,226.6,128,19.26,193.6,114,8.71,8.9,7,2.4,3,0,train,0,0,641.1,362,66.41,0.10358758384027451,0.02857142857142857,0,high_usage,high_value,10,low
CUST_002085,MI,53,510,No,Yes,37,167.3,99,28.44,194.7,99,16.55,236.7,112,10.65,12.0,9,3.24,2,0,train,0,1,610.7,319,58.88,0.09641395120353692,0.03773584905660377,0,medium_usage,medium_value,0,low
CUST_002086,NE,129,510,No,Yes,30,177.3,95,30.14,211.8,102,18.0,240.2,108,10.81,9.3,7,2.51,3,0,train,0,1,638.5999999999999,312,61.46,0.09624177889132479,0.023255813953488372,0,high_usage,medium_value,0,low
CUST_002087,VT,93,408,No,No,0,149.6,120,25.43,200.7,85,17.06,181.2,107,8.15,14.3,9,3.86,0,0,train,0,0,545.8,321,54.49999999999999,0.09985342616342982,0.0,0,low_usage,low_value,10,low
CUST_002088,OH,115,510,Yes,No,0,345.3,81,58.7,203.4,106,17.29,217.5,107,9.79,11.8,8,3.19,1,1,train,1,0,778.0,302,88.97,0.1143573264781491,0.008695652173913044,0,high_usage,high_value,45,medium
CUST_002089,AL,25,408,No,No,0,264.9,80,45.03,281.2,66,23.9,166.1,80,7.47,8.4,4,2.27,1,1,train,0,0,720.5999999999999,230,78.67,0.10917291146267001,0.04,0,high_usage,high_value,25,low
CUST_002090,DC,73,408,No,No,0,122.0,92,20.74,138.3,114,11.76,224.2,128,10.09,5.8,5,1.57,1,0,train,0,0,490.3,339,44.160000000000004,0.09006730573118499,0.0136986301369863,0,low_usage,low_value,10,low
CUST_002091,DE,97,510,No,No,0,225.1,90,38.27,279.5,127,23.76,233.8,103,10.52,8.8,4,2.38,0,1,train,0,0,747.2,324,74.92999999999999,0.10028104925053531,0.0,0,high_usage,high_value,25,low
CUST_002092,NY,148,408,No,No,0,208.4,120,35.43,174.4,99,14.82,310.7,105,13.98,11.2,4,3.02,1,0,train,0,0,704.7,328,67.25,0.09543067972186746,0.006756756756756757,0,high_usage,high_value,25,low
CUST_002093,AL,85,408,No,Yes,30,173.1,107,29.43,247.2,101,21.01,158.7,104,7.14,11.5,5,3.11,1,0,train,0,1,590.5,317,60.69,0.10277730736663844,0.011764705882352941,0,medium_usage,medium_value,0,low
CUST_002094,OK,86,510,Yes,No,0,162.4,131,27.61,167.0,102,14.2,128.9,118,5.8,11.4,2,3.08,2,1,train,1,0,469.69999999999993,353,50.69,0.10791994890355547,0.023255813953488372,0,low_usage,low_value,30,low
CUST_002095,MS,78,415,No,Yes,13,281.2,93,47.8,178.2,101,15.15,244.2,129,10.99,6.4,5,1.73,2,0,train,0,1,709.9999999999999,328,75.67,0.10657746478873241,0.02564102564102564,0,high_usage,high_value,15,low
CUST_002096,MD,106,415,No,No,0,208.3,89,35.41,169.4,67,14.4,102.0,90,4.59,15.9,4,4.29,3,0,train,0,0,495.6,250,58.68999999999999,0.11842211460855526,0.02830188679245283,0,low_usage,medium_value,10,low
CUST_002097,AR,145,415,No,No,0,224.2,89,38.11,314.9,121,26.77,182.9,121,8.23,16.1,3,4.35,1,1,train,0,0,738.0999999999999,334,77.46,0.10494512938626203,0.006896551724137931,0,high_usage,high_value,25,low
CUST_002098,IL,91,415,No,No,0,189.3,100,32.18,239.3,107,20.34,89.7,89,4.04,9.9,3,2.67,3,0,train,0,0,528.2,299,59.23,0.11213555471412343,0.03296703296703297,0,low_usage,medium_value,10,low
CUST_002099,UT,116,415,No,Yes,24,232.9,90,39.59,152.1,94,12.93,344.3,82,15.49,10.7,6,2.89,1,0,train,0,1,740.0,272,70.9,0.09581081081081082,0.008620689655172414,0,high_usage,high_value,15,low
CUST_002100,LA,69,415,No,Yes,37,155.0,98,26.35,142.4,105,12.1,143.7,117,6.47,5.9,4,1.59,1,0,train,0,1,446.99999999999994,324,46.510000000000005,0.10404921700223715,0.014492753623188406,0,low_usage,low_value,0,low
CUST_002101,ID,135,510,No,No,0,154.4,130,26.25,203.8,90,17.32,158.7,59,7.14,11.8,3,3.19,0,0,train,0,0,528.7,282,53.9,0.1019481747682996,0.0,0,low_usage,low_value,10,low
CUST_002102,KY,73,510,No,No,0,234.7,102,39.9,195.7,110,16.63,253.4,71,11.4,8.4,8,2.27,2,0,train,0,0,692.1999999999999,291,70.2,0.10141577578734472,0.0273972602739726,0,high_usage,high_value,25,low
CUST_002103,MI,48,415,No,No,0,240.0,88,40.8,141.0,117,11.99,128.9,137,5.8,7.1,9,1.92,1,0,train,0,0,517.0,351,60.51,0.11704061895551257,0.020833333333333332,0,low_usage,medium_value,10,low
CUST_002104,NH,125,415,Yes,No,0,298.4,78,50.73,270.5,142,22.99,107.3,84,4.83,12.2,2,3.29,0,1,train,1,0,688.4,306,81.84,0.11888436955258572,0.0,0,high_usage,high_value,45,medium
CUST_002105,WV,100,415,No,No,0,166.0,102,28.22,236.1,97,20.07,134.3,93,6.04,10.9,4,2.94,1,0,train,0,0,547.3000000000001,296,57.269999999999996,0.10464096473597659,0.01,0,low_usage,medium_value,10,low
CUST_002106,SD,64,415,No,No,0,174.5,98,29.67,180.2,103,15.32,179.0,89,8.06,10.7,2,2.89,2,0,train,0,0,544.4000000000001,292,55.940000000000005,0.10275532696546656,0.03125,0,low_usage,medium_value,10,low
CUST_002107,MD,116,510,Yes,Yes,27,175.5,137,29.84,210.6,60,17.9,294.8,121,13.27,6.9,5,1.86,1,0,train,1,1,687.8000000000001,323,62.86999999999999,0.09140738586798486,0.008620689655172414,0,high_usage,medium_value,20,low
CUST_002108,ND,147,408,Yes,Yes,35,157.5,109,26.78,189.6,67,16.12,227.0,76,10.22,11.1,2,3.0,3,1,train,1,1,585.2,254,56.120000000000005,0.09589883800410116,0.02040816326530612,0,medium_usage,medium_value,20,low
CUST_002109,MO,84,415,No,Yes,35,207.5,138,35.28,201.0,116,17.09,164.5,107,7.4,7.5,16,2.03,4,0,train,0,1,580.5,377,61.800000000000004,0.10645994832041344,0.047619047619047616,1,medium_usage,medium_value,35,medium
CUST_002110,IL,86,510,No,Yes,16,144.8,105,24.62,206.2,111,17.53,255.4,117,11.49,11.6,2,3.13,4,0,train,0,1,618.0,335,56.77000000000001,0.09186084142394824,0.046511627906976744,1,medium_usage,medium_value,35,medium
CUST_002111,UT,134,415,No,No,0,258.8,85,44.0,129.5,114,11.01,193.6,106,8.71,10.9,7,2.94,2,0,train,0,0,592.8,312,66.66,0.11244939271255061,0.014925373134328358,0,medium_usage,high_value,25,low
CUST_002112,MI,105,415,No,No,0,226.9,106,38.57,182.2,77,15.49,203.9,107,9.18,11.6,2,3.13,0,1,train,0,0,624.6,292,66.37,0.10626000640409862,0.0,0,medium_usage,high_value,10,low
CUST_002113,AR,88,408,No,No,0,152.9,119,25.99,171.2,107,14.55,257.0,106,11.57,12.0,5,3.24,2,0,train,0,0,593.1,337,55.35,0.09332321699544764,0.022727272727272728,0,medium_usage,medium_value,10,low
CUST_002114,AK,86,408,No,No,0,150.8,85,25.64,295.9,88,25.15,247.2,104,11.12,12.5,1,3.38,1,0,train,0,0,706.4,278,65.28999999999999,0.09242638731596828,0.011627906976744186,0,high_usage,high_value,10,low
CUST_002115,NH,141,415,No,Yes,32,322.4,92,54.81,283.2,107,24.07,209.5,111,9.43,6.7,3,1.81,1,1,train,0,1,821.8,313,90.12,0.10966171817960575,0.0070921985815602835,0,high_usage,high_value,15,low
