customer_id,feedback_text,feedback_category,sentiment,complaint_intensity
CUST_001794,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001795,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001796,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001797,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001798,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001799,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001800,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001801,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_001802,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001803,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001804,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001805,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001806,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001807,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001808,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001809,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001810,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001811,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001812,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001813,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001814,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001815,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001816,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001817,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001818,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001819,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001820,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001821,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001822,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001823,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001824,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001825,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001826,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001827,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001828,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001829,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001830,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001831,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001832,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001833,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001834,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001835,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001836,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001837,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001838,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001839,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001840,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_001841,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001842,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001843,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001844,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001845,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001846,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_001847,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001848,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001849,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001850,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001851,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001852,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001853,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001854,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001855,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001856,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001857,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001858,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001859,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001860,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001861,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001862,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001863,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001864,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001865,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001866,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001867,"The international plan is useful, but it feels too expensive for my usage.",pricing,negative,4
CUST_001868,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001869,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001870,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001871,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001872,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_001873,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_001874,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001875,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001876,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_001877,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001878,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001879,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001880,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001881,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_001882,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001883,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001884,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001885,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001886,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001887,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001888,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001889,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_001890,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001891,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001892,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001893,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001894,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001895,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001896,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001897,"The international plan is useful, but it feels too expensive for my usage.",pricing,negative,4
CUST_001898,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001899,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001900,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001901,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001902,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001903,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001904,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001905,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001906,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001907,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001908,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001909,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001910,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001911,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_001912,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_001913,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001914,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001915,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001916,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001917,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001918,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001919,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_001920,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001921,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001922,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_001923,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001924,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001925,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001926,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001927,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001928,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_001929,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_001930,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001931,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_001932,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001933,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001934,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001935,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001936,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001937,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_001938,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001939,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001940,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001941,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_001942,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001943,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001944,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_001945,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001946,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001947,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001948,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001949,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001950,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_001951,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001952,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001953,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_001954,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001955,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001956,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001957,"The international plan is useful, but it feels too expensive for my usage.",pricing,negative,4
CUST_001958,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001959,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001960,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001961,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001962,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001963,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_001964,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001965,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001966,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001967,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_001968,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001969,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001970,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001971,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001972,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_001973,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001974,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001975,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001976,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001977,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001978,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001979,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001980,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001981,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001982,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001983,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001984,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001985,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_001986,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001987,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001988,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001989,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001990,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001991,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001992,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001993,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_001994,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001995,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001996,The service works well and I have no major complaints.,service_quality,positive,1
CUST_001997,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001998,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_001999,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002000,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002001,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002002,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002003,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002004,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002005,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002006,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002007,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002008,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002009,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002010,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_002011,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002012,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002013,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002014,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002015,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002016,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002017,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002018,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002019,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002020,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002021,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002022,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002023,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002024,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002025,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002026,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002027,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002028,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_002029,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002030,"The international plan is useful, but it feels too expensive for my usage.",pricing,negative,4
CUST_002031,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002032,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002033,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002034,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002035,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002036,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002037,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002038,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002039,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002040,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002041,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002042,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002043,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002044,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002045,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002046,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002047,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002048,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002049,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002050,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002051,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002052,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002053,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002054,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002055,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002056,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002057,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_002058,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002059,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002060,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002061,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002062,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002063,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002064,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002065,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002066,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002067,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002068,"The international plan is useful, but it feels too expensive for my usage.",pricing,negative,4
CUST_002069,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002070,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002071,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002072,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002073,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002074,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002075,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002076,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002077,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002078,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002079,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002080,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002081,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002082,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002083,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002084,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002085,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002086,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002087,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002088,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002089,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002090,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002091,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002092,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002093,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002094,"The international plan is useful, but it feels too expensive for my usage.",pricing,negative,4
CUST_002095,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002096,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002097,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002098,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002099,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002100,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002101,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002102,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002103,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002104,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002105,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002106,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002107,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002108,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002109,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_002110,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_002111,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002112,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002113,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002114,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002115,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002116,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002117,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002118,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002119,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002120,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002121,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002122,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002123,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002124,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002125,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002126,"The international plan is useful, but it feels too expensive for my usage.",pricing,negative,4
CUST_002127,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_002128,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002129,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002130,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002131,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002132,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002133,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002134,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002135,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002136,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002137,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002138,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002139,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002140,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002141,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002142,"The international plan is useful, but it feels too expensive for my usage.",pricing,negative,4
CUST_002143,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002144,"The international plan is useful, but it feels too expensive for my usage.",pricing,negative,4
CUST_002145,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002146,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002147,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002148,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002149,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002150,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002151,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002152,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002153,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002154,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002155,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002156,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002157,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002158,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002159,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002160,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002161,"The international plan is useful, but it feels too expensive for my usage.",pricing,negative,4
CUST_002162,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002163,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002164,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002165,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002166,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002167,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002168,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002169,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002170,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002171,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002172,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002173,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002174,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002175,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002176,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002177,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002178,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002179,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002180,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_002181,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002182,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002183,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002184,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002185,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002186,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002187,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002188,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002189,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002190,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002191,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002192,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002193,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002194,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002195,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002196,The service works well and I have no major complaints.,service_quality,positive,1
